,idol,count
2250,ももいろクローバーz(2014),1
2252,乃木坂48(2015),1
2142,個人的に好きなアイドル。,1
2330,\さきどり発進局/,1
2338,桃奈ひさこ さん,1
2337,キセキレイ さん,1
2336,春日理緒 さん,1
2335,小松美恵 さん,1
2334,松波李奈 さん,1
2333,すずきまひる さん,1
2332,自分もやろうかと思ったけど8組も好きなアイドルさんがいなかった...,1
2331,今日本当楽しかったんだな...,1
2327,ふりかけパニック,1
2340,愛野可奈 さん,1
2326,少女交響曲~girls symphony~,1
2324,ガチンコ3,1
2318,いやこれじゃワンマンだからwwww,1
2317,なんですかこのタグは,1
2316,ただただ橘の趣味(過去もアリなら) #もし自分でアイドルフェスを開くなら呼ぶアイドルはこの8つ,1
2315,starmarieさん,1
2314,風男塾さん,1
2313,juice=juiceさん,1
2339,石川優菜 さん,1
2341,8人限定だと、... https://t.co/holwvvtxyh,1
2311,モーニング娘。さん(プラチナ期),1
2357,たこ,1
2365,真面目に全部揃うフェス無いかな?,1
2364,新生親指プリンセス,1
2363,ハチペラ,1
2362,ココモ,1
2361,リークラ,1
2360,私の好きなの固めた感じ,1
2359,//,1
2358,み!,1
2354,関西東海楽曲派,1
2343,1夜限りの復活で!,1
2353,思い付かないな,1
2352,超特急は、アイドルじゃないしな😱,1
2351,優香にょふ,1
2350,clear's,1
2349,ジュリエッタ,1
2348,ラブチョピ,1
2347,サザクロ,1
2344,スルースキルズか罵り研究会ってどう?(笑),1
2312,°c-uteさん,1
2310,high-kingさん,1
2253,lisa(2016),1
2265,ふ(東),1
2276,考えるの結構楽しい✨,1
2275,(セトリ順),1
2273,little glee monster,1
2272,a ナゴヤドーム,1
2271,さ,1
2269,き,1
2267,あ,1
2266,ふ(北),1
2264,なお最後にコラボの時間を2時間は確保するものとする,1
2279,タイテ早よ!!,1
2263,さくら学院重音部,1
2261,神イベ( ́°̥̥̥ω°̥̥̥`),1
2260,luce twincle wink☆,1
2259,虹のコンキスタドール黄組,1
2257,妄想キャリブレーション(2016年ver),1
2256,オールスタンディング,1
2255,μ’s(2015),1
2254,旧bis(2013),1
2277,(けど絶対無理すぎるw),1
2280,まぁーーーーーー。,1
2309,スマイレージさん,1
2297,会場は新宿blaze、物販は開演前と終演後一斉(大混乱),1
2307,🦄🌙💜*,1
2305,全グループ推しメンが引退してるから無理だけど,1
2304,志賀いずみ,1
2303,jelly beans,1
2302,we love,1
2301,theポッシボー,1
2300,モーニング娘。6期,1
2298,これやってみようかな,1
2296,ダイヤモンドルフィ,1
2281,全部聞きたいじゃんwww,1
2295,絶対直球女子! プレイボールズ,1
2294,この8組で見たいけど3組解散しとるがな、、、,1
2288,うちだまほ,1
2287,伊藤りな,1
2286,紫藤あみ,1
2284,not k,1
2283,パイレーツオブa⇔d,1
2282,アニメくんなので。,1
2143,1gang parade,1
2141,鈴木このみ(アニソンシンガー),1
1892,花瀬 もも,1
1974,実質ワンマン,1
1983,キーヤキッス,1
1981,dream(8ドリ),1
1980,悠木碧,1
1979,伊藤美来,1
1978,zaq,1
1977,lily white,1
1976,printemps,1
1975,bibi,1
1973,青春女子学園,1
1985,cara't,1
1972,あおむす,1
1971,カシスミルク,1
1970,カシスオレンジ,1
1969,美bit ☆翼,1
1968,えんじぇる☆ぷっち,1
1967,一撃必殺☆ぬこミミ族,1
1966,もはやアニソンフェスww,1
1965,【シークレットゲスト】,1
1984,bon bon blanco,1
1986,banana,1
1957,7ひめキュンフルーツ缶,1
2004,のハッシュタグを見て思い出したんだが、去年魔法少女☆りりぽむの開催した「ぽむ祭り」ってつくづく神がかって居たなって思う。,1
2018,吉澤ひとみ,1
2017,まこと,1
2016,ハロプロエッグ,1
2009,星野白花,1
2008,ただただ好きなアイドルたち,1
2007,私立恵比寿中学 ももいろクローバーz  ngt48 たこやきレインボー ske48 nmb48 仮面女子 モーニング娘。,1
2006,最後2つ捨てられなかったorz,1
2005,信じられない界隈同士を組合せでやってたし。 https://t.co/dhfhzrjntr,1
2003,↑,1
1987,s.h.i.p,1
2002,ブルートリップ,1
1997,本来解散したとこ書きたさ有り,1
1994,ハロばかりにならないように意識してみた😶笑,1
1993,tifもパスコは今年でなかったし神セトリ絶対被ることはないな,1
1992,それぞれ意見が絶対一致しないのがまた良い,1
1991,見るの楽しいね。,1
1990,there there  theres,1
1989,小野華純,1
1960,idolish7,1
1955,5sora tob sakana,1
2020,もし自分でアイドルフェスを開くなら呼ぶアイドルはこの8つ https://t.co/lk1qllcdbc,1
1911,ベイビーレイズjapan(でんちゃんは我が女神),1
1926,坂道46,1
1924,本当はもっとたくさんいるぅ(;-;)アイドルのライブ行きたい!,1
1919,re:clssh,1
1917,ときめき、えびちう、ゆめあど、すぷら、えすてぃーゆー、ばっしょー、ゆるめるも、しゃちほこ、とかかなー #もし自分でアイドルフェスを開くなら呼ぶアイドルはこの8つ,1
1916,wackさんスタダさんアミューズさんお世話になります!!!←,1
1914,特別枠,1
1913,さくら学院(出来れば卒業生も...),1
1912,bille ldole®︎,1
1910,神宿(一ノ瀬みかは屈指の実力者),1
1929,ぷちぱ☆,1
1909,煌めき☆アンフォレント(名古屋から西では最強),1
1908,task have fun(現時点で日本一のグループ),1
1907,おふぇたん,1
1905,接,1
1904,ピグ,1
1902,爆シン,1
1900,ミスト,1
1895,普通に見たいのがこちら,1
1927,まねきケチャー,1
1930,叫びたい時はこちらのアイドル,1
1952,2椎名ぴかりん,1
1943,✩︎カントリーガールズ,1
1951,1bis,1
1950,神使轟く激情の如く,1
1949,生ハムと焼きうどん(活動休止中),1
1948,あ、あれ...,1
1947,✩︎こぶしファクトリー,1
1946,✩︎つばきファクトリー,1
1945,✩︎アンジュルム,1
1944,✩︎°c-ute,1
1942,✩︎berryz工房,1
1931,派生ユニット的なのは除いたけど、どう考えても8グループでは足りない🤦🏻‍♀️,1
1941,✩︎juice=juice,1
1940,✩︎モーニング娘。 ́17,1
1939,おねえちゃんが8人😚,1
1937,ひろしまmaple☆s,1
1936,(2014ねんらへんの)niimo,1
1934,ピコピコレボリューション,1
1933,@shibuya_kingyo 僕は荒川ちかと志田友美と門田茉優と加藤一華のオタクしてた2013年と、其原有沙と木下ひよりと太田和さくらと錦織めぐみのオタクしてた2015年が一気にまとめて来て欲しいです笑、そしたら... https://t.co/mofuepbclk,1
1932,8組なんて贅沢言わないので負けん気をお願いします。,1
2019,アイドル版にしたハッシュタグが出来てるんですね!アイドルでもバンドでもアーティストでも僕の答えは変わらないです(≧∇≦),1
2022,にじいろ,1
2140,内田彩(声優アイドル),1
2097,【過去編】,1
2106,字,1
2105,ごもち,1
2104,双葉苗,1
2102,モーニン... https://t.co/lwlsgbb4hq,1
2101,starmarie(3人体制),1
2100,the ポッシボー(初期),1
2099,キャナァーリ倶楽部(初期),1
2098,speed,1
2096,@nomake_yuu 半分、過去やんw←,1
2109,アンジュレーヴ,1
2095,これで🙆🙆🙆,1
2093,巨乳,1
2092,ほぼパフォーマンス重視になってしまう(^^;),1
2091,栃木県総合文化センター,1
2089,意外に出て来ないもんだね。,1
2088,病んドル,1
2087,ry's,1
2085,下二つは非アイドルですが(),1
2107,中野腐女シスターズ,1
2111,あーでも迷うー(;△;),1
2082,本当やばい実現出来たら!,1
2130,はみだ○すてむ(エゴサ回避),1
2139,姫キュンフルーツ缶,1
2138,藤川千愛ソロ,1
2137,gifuhime jam,1
2136,アイテール,1
2135,名古屋clear's,1
2134,だか、物販はどうすればいいか?笑,1
2133,うん。俺得だなぁ〜〜笑,1
2132,レベル7,1
2128,リンクstar`s,1
2113,newセーラーボーイズ(※サスケが入っているヤツ),1
2127,のぎざか,1
2124,みらくる!わんだーらんど,1
2122,きゅい~んズ,1
2121,テンカラ,1
2118,マジメに考えたお前ら最高。,1
2117,8個もムズいwww,1
2116,まゆあいーな,1
2115,これずっと考えている。,1
2083,現状ならこんな感じかなぁ。,1
2081,デラスタ,1
2024,サルカニ,1
2034,7 banzai japan,1
2046,この順で持ち時間各25分,1
2043,複数会場使うならできるけど、そもそもそのタイプのイベントが嫌,1
2042,ってやつ、俺には決められない,1
2041,無い知識をなんとか絞り出した結果です,1
2040,ですかね,1
2039,松井玲奈,1
2036,プラカラで盛り上がってフィナーレ🙌,1
2035,8 +tic color,1
2033,6 with love,1
2049,ハロプロ研修生 ※2回目,1
2032,5 london blue,1
2031,4 桜花爛漫,1
2030,3 will,1
2029,2 東京flavor,1
2028,1 ジキル&ハイド,1
2027,こんなとこかなぁ...,1
2026,23区アイドル,1
2025,コロばんくも,1
2047,runa☆rina,1
2050,アッ/プア/ップ/ガー/ルズ(/仮/),1
2080,mii,1
2067,8つに絞りきれないよ。後、です。ラビッツも入れたい。,1
2079,加山愛純,1
2078,藤崎麻美,1
2076,香橙まりあ,1
2075,bis(2014年解散時),1
2074,role(はるか&亜瑚 解散),1
2071,little more,1
2069,前売り2000 当日2500 ゲイ3500,1
2068,tsutaya o-east,1
2066,もはや熊田の下の名前を思い出せない,1
2052,ハロプロ研修生 ※3回目,1
2064,熊田,1
2063,candyiistripe,1
2060,next少女事件,1
2057,活動どうのこうのってよりただ今見たいだけのアイドルのフェス,1
2056,俺は5個だな!笑,1
2055,ヤベー出てこない笑,1
2054,あいちっぷ,1
2053,のツイートを眺めている最中なのだけど楽しい。😊,1
1357,ドルフィー(ミカミカがいた頃),1
1355,ワンウィー,1
1354,レディキス(2期が入った時),1
525,学校対抗フェス,1
533,8:clip clip,1
532,7:演歌女子ルピナス組,1
531,6:ジキルとハイド,1
530,5:will,1
529,4:spring chubit,1
528,3:aibeck,1
527,2:病ンドル,1
526,1:おはよう!もきゅれーしょん,1
524,日大系,1
535,金澤朋子,1
523,立志舎,1
522,sfc,1
520,八雲,1
519,クラーク,1
518,堀越,1
517,日出,1
516,結局、俺の藤井再びw,1
515,3bjunior(ロッカジャポニカも),1
534,宮崎由加,1
536,高木紗友希,1
511,ベビレjapan,1
555,カシマスタジアムで開催します人数多杉( ́ω`),1
580,マボカレ可憐gene,1
574,もーにんぐ,1
573,決めらんねぇ,1
571,荒井優希,1
570,ソロ枠,1
569,c;on_girlsmusicdepartment,1
561,好きなとこ4つと見たいとこ4つの組み合わせ😇,1
560,順番もこれで✨,1
554,美少女クラブ31,1
537,宮本佳林,1
550,モベキマス,1
549,h.p.オールスターズ,1
544,あそびダンション,1
542,(oa)白のアリア,1
541,😘←,1
540,段原瑠々,1
539,梁川奈々美,1
538,植村あかり,1
512,たこ焼きレインボー,1
508,プレディア,1
585,(8つじゃないけれど),1
449,5バンドじゃないもん!,1
462,このタグ見てて飽きないなぁ,1
461,まだ言うのやめとこ(笑),1
460,東京紅組,1
459,かとう唯,1
458,アディフィクション,1
457,ゆめかわクラウン,1
452,❽babymetal,1
450,❻ladybaby,1
448,❹bish,1
471,解散とか休止とか入れるとまた変わるけど,1
447,3椎名ぴかりん,1
446,❷axell,1
445,1the hoopers,1
439,dj:テンテンコ,1
438,ゲスト:ずんね,1
433,5つしか出てこなかった (   ̇- ̇  ),1
432,流行り乗っかってみたけど。,1
431,..............................。🤔??,1
468,8つも要らないツーマンで😏👏,1
472,1リリシック学園,1
504,何か出ないなー...あの人がいた時の○○ってのはあるんですけど←,1
486,中野腐女子学園バレー部,1
502,ちゃびねす,1
500,おまつりハッピー,1
